id,tgl_pencatatan,jml_lahir_pedaging_jantan,jml_lahir_pedaging_betina,jml_lahir_perah_jantan,jml_lahir_perah_betina,jml_mati_pedaging_jantan,jml_mati_pedaging_betina,jml_mati_perah_jantan,jml_mati_perah_betina,jml_mati_pedaging_anaan_jantan,jml_mati_pedaging_anakan_betina,jml_mati_perah_anakan_jantan,jml_mati_perah_anakan_betina,id_peternak
5874,2040-08-16,0,0,29,20,32,17,0,0,1,0,0,0,1
5875,2040-08-17,47,44,0,0,0,47,0,42,1,30,3,47,1
5876,2040-08-18,0,15,20,0,0,0,30,0,1,0,0,14,1
5877,2040-08-19,0,0,20,35,16,0,0,0,1,0,45,20,1
5878,2040-08-20,0,0,0,0,0,0,25,15,1,0,0,38,1
5879,2040-08-21,0,0,0,32,0,0,0,0,1,4,0,0,1
5880,2040-08-22,12,0,0,46,0,0,40,0,1,29,0,0,1
5881,2040-08-23,0,0,41,37,0,8,0,0,1,0,7,0,1
5882,2040-08-24,0,2,0,0,0,14,0,28,1,0,0,0,1
5883,2040-08-25,48,0,36,50,0,36,49,0,1,0,0,0,1
5884,2040-08-26,0,0,34,21,0,43,0,0,1,0,0,2,1
5885,2040-08-27,35,0,0,41,47,5,0,0,1,32,0,0,1
5886,2040-08-28,0,0,0,0,47,30,0,19,1,0,0,0,1
5887,2040-08-29,0,4,0,0,0,41,0,20,1,0,0,0,1
5888,2040-08-30,0,0,0,0,25,0,0,26,1,19,0,27,1
5889,2040-08-31,0,28,7,0,42,46,0,0,1,0,0,0,1
5890,2040-09-01,0,0,0,41,31,12,0,0,1,0,0,28,1
5891,2040-09-02,0,26,25,0,0,22,13,0,1,49,0,0,1
5892,2040-09-03,0,0,41,0,40,37,0,48,1,0,23,0,1
5893,2040-09-04,0,0,0,0,0,0,0,0,1,0,0,0,1
5894,2040-09-05,5,0,8,0,0,0,43,0,1,0,0,0,1
5895,2040-09-06,40,0,0,0,4,0,33,0,1,0,19,0,1
5896,2040-09-07,19,0,33,20,50,0,0,21,1,0,0,20,1
5897,2040-09-08,0,0,0,0,24,2,0,0,1,0,0,0,1
5898,2040-09-09,40,0,0,0,21,0,0,37,1,0,0,0,1
5899,2040-09-10,0,36,0,0,0,0,0,18,1,0,0,0,1
5900,2040-09-11,0,0,0,0,0,0,0,16,1,0,0,0,1
5901,2040-09-12,0,0,14,0,0,0,0,14,1,0,34,43,1
5902,2040-09-13,0,0,24,0,0,0,0,2,1,0,0,37,1
5903,2040-09-14,0,0,0,0,0,0,0,3,1,0,0,44,1
5904,2040-09-15,0,0,2,12,10,0,30,0,1,0,41,49,1
5905,2040-09-16,0,32,0,0,0,0,0,0,1,0,0,41,1
5906,2040-09-17,5,15,6,0,0,0,18,0,1,0,0,0,1
5907,2040-09-18,0,0,8,0,0,0,2,0,1,0,0,0,1
5908,2040-09-19,0,0,0,0,0,10,0,0,1,0,0,5,1
5909,2040-09-20,0,0,0,0,0,0,11,0,1,0,0,0,1
5910,2040-09-21,19,12,9,29,0,37,36,45,1,0,0,25,1
5911,2040-09-22,0,0,0,33,0,0,0,0,1,0,0,0,1
5912,2040-09-23,0,0,0,0,0,0,4,0,1,0,9,50,1
5913,2040-09-24,0,0,0,0,12,0,0,18,1,0,0,40,1
5914,2040-09-25,34,0,0,27,0,46,0,0,1,34,8,0,1
5915,2040-09-26,0,0,15,0,0,0,24,0,1,7,0,0,1
5916,2040-09-27,0,0,0,0,0,32,0,0,1,0,20,0,1
5917,2040-09-28,0,0,30,0,0,41,9,0,1,0,0,0,1
5918,2040-09-29,0,0,0,0,0,0,27,0,1,17,0,16,1
5919,2040-09-30,37,0,0,0,0,0,0,17,1,0,0,0,1
5920,2040-10-01,0,8,0,47,0,23,0,0,1,0,19,27,1
5921,2040-10-02,9,0,15,0,0,0,0,0,1,0,0,0,1
5922,2040-10-03,0,39,9,0,1,1,0,0,1,0,0,13,1
5923,2040-10-04,0,0,0,0,0,0,23,0,1,0,0,0,1
5924,2040-10-05,0,0,32,0,0,0,0,0,1,0,0,14,1
5925,2040-10-06,0,0,0,0,0,0,0,0,1,0,0,0,1
5926,2040-10-07,13,0,0,0,42,46,23,40,1,0,6,0,1
5927,2040-10-08,38,0,0,0,0,0,0,0,1,0,0,49,1
5928,2040-10-09,25,40,5,0,6,1,0,0,1,0,0,0,1
5929,2040-10-10,2,0,0,21,0,0,0,0,1,0,0,0,1
5930,2040-10-11,43,0,13,0,0,16,0,50,1,0,0,0,1
5931,2040-10-12,37,0,37,0,21,0,0,0,1,0,0,29,1
5932,2040-10-13,0,0,0,0,0,0,37,0,1,10,33,0,1
5933,2040-10-14,0,0,48,0,0,0,21,0,1,30,33,15,1
5934,2040-10-15,0,0,0,0,0,0,0,0,1,4,0,0,1
5935,2040-10-16,32,0,0,0,0,0,0,0,1,0,30,41,1
5936,2040-10-17,35,5,0,0,25,9,0,0,1,0,0,6,1
5937,2040-10-18,0,0,0,0,32,0,29,0,1,8,0,0,1
5938,2040-10-19,0,0,41,31,0,0,0,0,1,35,24,0,1
5939,2040-10-20,3,0,0,28,23,0,0,5,1,0,0,0,1
5940,2040-10-21,0,0,41,40,0,0,0,0,1,0,0,14,1
5941,2040-10-22,35,0,21,0,0,0,18,42,1,0,0,0,1
5942,2040-10-23,0,0,12,15,3,0,38,0,1,45,0,0,1
5943,2040-10-24,0,0,43,14,0,26,0,0,1,0,0,0,1
5944,2040-10-25,5,11,40,0,40,0,0,0,1,0,20,47,1
5945,2040-10-26,0,10,39,0,6,39,0,0,1,40,0,46,1
5946,2040-10-27,0,0,31,0,0,0,0,40,1,17,0,21,1
5947,2040-10-28,9,46,0,0,0,0,0,0,1,0,0,0,1
5948,2040-10-29,10,0,0,0,36,0,40,0,1,0,0,0,1
5949,2040-10-30,6,0,0,0,0,0,0,0,1,0,0,0,1
5950,2040-10-31,50,7,0,0,0,0,0,0,1,0,35,0,1
5951,2040-11-01,0,0,0,0,12,0,30,2,1,0,46,0,1
5952,2040-11-02,0,0,0,0,23,11,0,23,1,0,0,0,1
5953,2040-11-03,0,45,0,0,0,0,14,27,1,13,0,33,1
5954,2040-11-04,3,0,0,49,0,39,42,0,1,0,0,9,1
5955,2040-11-05,37,0,33,12,31,0,4,25,1,0,0,0,1
5956,2040-11-06,0,0,0,0,0,37,33,0,1,0,0,0,1
5957,2040-11-07,0,0,0,43,25,41,0,49,1,0,0,39,1
5958,2040-11-08,0,0,0,0,48,33,0,0,1,0,0,43,1
5959,2040-11-09,3,0,0,0,0,0,0,0,1,22,2,0,1
5960,2040-11-10,32,13,0,0,0,29,0,0,1,0,0,0,1
5961,2040-11-11,0,40,30,24,0,0,0,0,1,0,0,0,1
5962,2040-11-12,0,0,0,0,0,0,30,0,1,0,0,0,1
5963,2040-11-13,20,0,42,44,0,0,0,0,1,0,0,24,1
5964,2040-11-14,0,0,40,0,0,9,0,0,1,0,38,0,1
5965,2040-11-15,0,0,21,0,0,43,0,9,1,0,9,30,1
5966,2040-11-16,27,0,0,0,0,0,0,21,1,0,2,0,1
5967,2040-11-17,0,0,25,0,0,14,0,13,1,0,0,0,1
5968,2040-11-18,0,0,25,0,0,0,0,0,1,15,18,0,1
5969,2040-11-19,45,0,0,5,0,44,44,0,1,0,0,7,1
5970,2040-11-20,0,35,0,0,0,43,4,12,1,45,0,35,1
5971,2040-11-21,0,0,21,0,0,0,0,0,1,29,0,35,1
5972,2040-11-22,0,0,0,42,15,14,0,7,1,0,7,0,1
5973,2040-11-23,0,0,0,33,0,0,38,31,1,0,0,0,1
5974,2040-11-24,0,0,0,0,0,0,49,0,1,0,0,30,1
5975,2040-11-25,48,0,0,29,41,0,15,0,1,0,38,0,1
5976,2040-11-26,0,1,0,0,50,0,0,45,1,0,0,0,1
5977,2040-11-27,0,0,0,7,8,0,27,15,1,0,0,0,1
5978,2040-11-28,35,0,0,0,31,0,0,0,1,0,0,0,1
5979,2040-11-29,0,11,0,50,0,0,0,0,1,5,0,0,1
5980,2040-11-30,0,43,19,0,0,13,0,0,1,0,0,16,1
5981,2040-12-01,36,0,32,49,0,0,0,0,1,0,46,0,1
5982,2040-12-02,0,0,0,34,0,0,0,9,1,0,22,0,1
5983,2040-12-03,0,25,0,0,36,36,0,0,1,0,0,0,1
5984,2040-12-04,0,0,47,7,0,16,0,7,1,0,0,33,1
5985,2040-12-05,0,24,8,0,0,0,0,0,1,0,30,47,1
5986,2040-12-06,0,18,0,36,45,0,0,0,1,0,0,0,1
5987,2040-12-07,0,33,0,0,0,0,0,33,1,0,47,13,1
5988,2040-12-08,0,23,0,0,0,18,15,0,1,0,0,0,1
5989,2040-12-09,30,0,36,0,20,0,3,0,1,0,0,0,1
5990,2040-12-10,6,0,26,0,0,0,0,21,1,11,6,0,1
5991,2040-12-11,0,0,42,0,0,0,0,27,1,21,0,0,1
5992,2040-12-12,0,29,0,0,0,22,0,0,1,45,0,0,1
5993,2040-12-13,0,0,37,26,0,0,27,0,1,0,0,0,1
5994,2040-12-14,0,0,47,9,4,0,0,0,1,0,43,29,1
5995,2040-12-15,40,0,0,0,0,0,2,0,1,25,3,0,1
5996,2040-12-16,0,0,0,48,0,0,0,0,1,0,4,46,1
5997,2040-12-17,0,0,0,25,43,0,0,0,1,17,2,0,1
5998,2040-12-18,50,0,0,34,37,0,0,0,1,0,0,0,1
5999,2040-12-19,0,35,0,0,0,0,0,0,1,41,0,8,1
6000,2040-12-20,0,0,19,44,0,0,35,0,1,31,39,0,1
6001,2040-12-21,0,30,0,0,0,0,0,0,1,34,0,0,1
6002,2040-12-22,31,0,0,0,0,5,36,0,1,17,49,0,1
6003,2040-12-23,23,0,0,0,0,0,0,0,1,29,0,0,1
6004,2040-12-24,0,0,4,50,50,27,0,0,1,0,0,21,1
6005,2040-12-25,2,0,0,48,0,0,0,0,1,0,0,0,1
6006,2040-12-26,0,0,19,0,0,0,0,42,1,49,12,0,1
6007,2040-12-27,38,0,0,0,0,36,36,0,1,0,0,0,1
6008,2040-12-28,41,0,0,0,0,0,0,7,1,35,0,0,1
6009,2040-12-29,0,17,0,0,2,38,0,0,1,8,0,46,1
6010,2040-12-30,0,0,5,19,25,0,0,0,1,0,0,5,1
6011,2040-12-31,0,0,25,0,0,0,0,0,1,9,0,0,1
6012,2041-01-01,0,0,0,45,0,0,0,0,1,0,0,8,1
6013,2041-01-02,25,21,43,0,0,11,26,0,1,0,0,22,1
6014,2041-01-03,0,6,0,33,0,0,37,0,1,33,0,0,1
6015,2041-01-04,0,0,0,0,29,0,0,0,1,49,0,6,1
6016,2041-01-05,0,0,0,0,0,28,0,0,1,34,0,0,1
6017,2041-01-06,39,0,0,0,9,0,0,0,1,0,0,35,1
6018,2041-01-07,0,41,24,23,0,0,30,20,1,0,21,41,1
6019,2041-01-08,25,0,0,0,0,0,9,23,1,0,0,28,1
6020,2041-01-09,50,0,41,0,0,0,7,0,1,0,0,26,1
6021,2041-01-10,0,0,0,0,29,27,0,0,1,0,0,43,1
6022,2041-01-11,0,0,0,0,3,0,0,0,1,0,0,0,1
6023,2041-01-12,0,22,0,0,0,0,0,0,1,0,0,36,1
6024,2041-01-13,47,0,0,0,0,42,0,0,1,0,26,0,1
6025,2041-01-14,0,0,45,12,0,0,0,0,1,49,0,0,1
6026,2041-01-15,0,0,0,0,0,0,0,0,1,48,0,0,1
6027,2041-01-16,0,0,0,0,0,36,0,37,1,0,0,0,1
6028,2041-01-17,0,0,0,45,0,12,0,41,1,0,0,0,1
6029,2041-01-18,15,0,0,0,0,0,0,0,1,45,2,0,1
6030,2041-01-19,13,0,0,0,0,0,0,0,1,27,0,31,1
6031,2041-01-20,0,0,13,9,1,0,0,28,1,21,0,30,1
6032,2041-01-21,13,33,0,50,0,40,0,0,1,0,29,0,1
6033,2041-01-22,0,0,0,0,29,0,0,0,1,0,0,0,1
6034,2041-01-23,0,0,0,0,19,0,40,36,1,0,29,9,1
6035,2041-01-24,0,0,12,0,0,45,31,0,1,0,0,0,1
6036,2041-01-25,48,0,0,47,0,0,0,17,1,0,0,0,1
6037,2041-01-26,0,0,0,0,5,0,0,49,1,11,0,0,1
6038,2041-01-27,28,48,39,0,46,19,0,0,1,0,0,0,1
6039,2041-01-28,50,0,0,0,0,0,0,0,1,50,0,0,1
6040,2041-01-29,0,0,37,0,0,0,0,12,1,0,0,0,1
6041,2041-01-30,0,0,2,0,0,17,0,0,1,0,39,0,1
6042,2041-01-31,13,27,0,0,44,34,0,0,1,44,0,0,1
6043,2041-02-01,0,0,0,0,0,0,0,18,1,0,20,0,1
6044,2041-02-02,0,40,0,26,20,0,0,0,1,0,0,0,1
6045,2041-02-03,0,0,0,0,4,0,0,0,1,0,37,0,1
6046,2041-02-04,0,0,0,0,0,0,0,0,1,18,0,0,1
6047,2041-02-05,0,20,0,0,0,13,1,0,1,0,32,0,1
6048,2041-02-06,0,48,39,20,0,0,30,0,1,0,0,0,1
6049,2041-02-07,0,0,0,0,0,0,23,0,1,0,0,0,1
6050,2041-02-08,0,0,0,0,0,0,0,0,1,0,0,0,1
6051,2041-02-09,0,0,19,0,0,0,0,0,1,0,0,0,1
6052,2041-02-10,24,4,0,0,0,0,0,0,1,0,0,30,1
6053,2041-02-11,0,0,0,0,0,0,29,41,1,0,15,0,1
6054,2041-02-12,36,0,0,0,0,0,0,0,1,12,0,36,1
6055,2041-02-13,0,25,26,0,36,0,0,34,1,0,37,0,1
6056,2041-02-14,0,0,31,0,6,0,40,0,1,0,0,0,1
6057,2041-02-15,0,38,0,9,0,0,42,46,1,0,9,40,1
6058,2041-02-16,15,0,0,9,0,5,37,0,1,0,0,0,1
6059,2041-02-17,1,0,44,0,0,0,0,11,1,0,15,0,1
6060,2041-02-18,10,0,0,0,0,34,0,0,1,9,15,45,1
6061,2041-02-19,0,0,0,0,0,15,0,0,1,0,20,0,1
6062,2041-02-20,0,0,0,0,50,33,31,0,1,0,0,0,1
6063,2041-02-21,16,0,0,0,0,29,2,41,1,0,13,0,1
6064,2041-02-22,0,0,0,0,0,0,0,0,1,41,0,0,1
6065,2041-02-23,48,33,0,4,0,0,1,0,1,45,17,11,1
6066,2041-02-24,0,7,0,0,43,0,0,27,1,0,0,0,1
6067,2041-02-25,0,0,0,0,0,41,0,0,1,0,0,0,1
6068,2041-02-26,0,0,0,50,0,0,0,46,1,0,0,11,1
6069,2041-02-27,0,0,49,0,49,49,39,0,1,0,0,1,1
6070,2041-02-28,0,0,0,13,0,46,42,0,1,0,0,44,1
6071,2041-03-01,0,0,17,0,0,44,0,0,1,0,21,0,1
6072,2041-03-02,0,0,0,0,0,0,0,0,1,0,23,0,1
6073,2041-03-03,0,25,0,0,0,0,0,0,1,0,0,0,1
6074,2041-03-04,30,0,0,9,0,0,0,0,1,0,0,0,1
6075,2041-03-05,0,0,34,0,34,48,0,0,1,0,11,48,1
6076,2041-03-06,9,0,0,0,0,0,0,0,1,46,0,0,1
6077,2041-03-07,0,16,0,0,33,0,39,14,1,0,41,5,1
6078,2041-03-08,0,0,40,11,0,0,0,24,1,0,0,0,1
6079,2041-03-09,0,0,0,0,0,12,0,0,1,0,0,12,1
6080,2041-03-10,29,17,0,0,5,0,13,0,1,0,38,0,1
6081,2041-03-11,0,0,0,0,28,0,0,0,1,0,0,0,1
6082,2041-03-12,0,19,0,43,0,0,0,0,1,0,31,0,1
6083,2041-03-13,0,0,0,19,11,0,11,0,1,0,8,33,1
6084,2041-03-14,0,0,0,0,41,1,0,33,1,0,0,0,1
6085,2041-03-15,0,0,41,0,0,19,0,0,1,0,0,41,1
6086,2041-03-16,0,0,32,5,0,0,23,49,1,24,0,0,1
6087,2041-03-17,0,45,0,0,0,5,0,0,1,0,0,0,1
6088,2041-03-18,0,0,40,0,0,0,0,0,1,0,0,0,1
6089,2041-03-19,0,0,0,0,0,0,0,0,1,0,0,0,1
6090,2041-03-20,0,0,0,0,0,0,0,0,1,0,0,0,1
6091,2041-03-21,0,0,0,0,0,0,0,0,1,0,0,0,1
6092,2041-03-22,0,0,0,0,0,2,0,0,1,39,20,0,1
6093,2041-03-23,6,0,16,0,0,0,0,0,1,0,0,0,1
6094,2041-03-24,0,6,0,12,0,45,0,0,1,0,0,36,1
6095,2041-03-25,0,0,0,0,0,40,0,0,1,0,50,0,1
6096,2041-03-26,48,0,0,40,22,0,0,0,1,0,0,0,1
6097,2041-03-27,47,0,0,19,0,39,0,0,1,0,0,35,1
6098,2041-03-28,49,20,0,0,14,0,0,0,1,0,0,35,1
6099,2041-03-29,0,44,0,27,0,7,12,0,1,39,13,42,1
6100,2041-03-30,0,0,0,0,0,0,0,41,1,0,0,29,1
6101,2041-03-31,0,0,0,0,4,0,0,0,1,27,0,32,1
6102,2041-04-01,0,41,0,0,0,0,0,2,1,18,16,0,1
6103,2041-04-02,0,0,0,0,0,0,0,0,1,0,17,0,1
6104,2041-04-03,0,41,0,0,34,14,0,0,1,0,0,0,1
6105,2041-04-04,0,0,24,0,0,14,0,0,1,0,47,0,1
6106,2041-04-05,0,0,0,8,0,9,13,0,1,50,0,0,1
6107,2041-04-06,0,34,6,0,0,0,36,0,1,0,0,0,1
6108,2041-04-07,27,0,0,0,32,48,0,0,1,0,16,0,1
6109,2041-04-08,41,35,0,0,0,6,0,25,1,4,41,0,1
6110,2041-04-09,15,0,21,0,0,0,0,0,1,0,0,0,1
6111,2041-04-10,49,15,2,0,0,0,39,0,1,17,0,19,1
6112,2041-04-11,26,42,0,0,0,0,37,0,1,0,0,0,1
6113,2041-04-12,8,15,0,0,0,0,0,0,1,0,0,0,1
6114,2041-04-13,2,2,0,0,0,15,0,7,1,0,0,25,1
6115,2041-04-14,0,0,0,46,37,22,0,0,1,0,0,13,1
6116,2041-04-15,0,0,0,0,0,0,0,0,1,0,0,0,1
6117,2041-04-16,0,0,0,17,36,21,34,0,1,29,0,0,1
6118,2041-04-17,0,0,0,0,32,0,0,0,1,0,32,37,1
6119,2041-04-18,0,0,0,50,0,21,46,0,1,0,0,0,1
6120,2041-04-19,0,0,35,9,28,0,18,41,1,0,0,29,1
6121,2041-04-20,22,0,39,31,22,0,0,50,1,0,0,0,1
6122,2041-04-21,13,0,0,0,41,0,13,0,1,0,50,0,1
6123,2041-04-22,43,0,32,0,38,14,22,0,1,0,0,0,1
6124,2041-04-23,0,0,50,0,38,0,0,0,1,0,35,0,1
6125,2041-04-24,0,0,0,0,0,0,0,0,1,31,0,0,1
6126,2041-04-25,0,50,0,0,3,0,0,0,1,0,0,0,1
6127,2041-04-26,33,0,18,0,0,0,0,0,1,44,0,0,1
6128,2041-04-27,48,40,45,19,47,0,43,0,1,0,41,6,1
6129,2041-04-28,0,38,1,0,35,0,0,0,1,0,0,0,1
6130,2041-04-29,0,22,0,0,0,0,36,24,1,0,0,0,1
6131,2041-04-30,0,0,33,34,0,0,0,0,1,1,0,0,1
6132,2041-05-01,0,0,0,0,0,14,0,0,1,10,0,0,1
6133,2041-05-02,0,0,0,16,0,23,0,24,1,0,0,0,1
6134,2041-05-03,0,44,33,0,0,0,10,0,1,0,2,21,1
6135,2041-05-04,0,44,0,0,0,0,0,0,1,0,20,0,1
6136,2041-05-05,0,0,0,0,0,0,0,28,1,26,0,7,1
6137,2041-05-06,42,0,19,0,0,0,7,0,1,0,28,0,1
6138,2041-05-07,0,0,0,0,0,0,0,33,1,0,2,0,1
6139,2041-05-08,0,0,0,0,0,0,30,0,1,1,0,26,1
6140,2041-05-09,20,0,0,0,41,0,0,45,1,41,40,14,1
6141,2041-05-10,19,0,0,13,0,0,0,0,1,0,0,0,1
6142,2041-05-11,0,0,49,28,0,0,0,32,1,0,0,0,1
6143,2041-05-12,10,7,0,0,0,0,14,0,1,45,0,0,1
6144,2041-05-13,0,0,0,0,0,0,3,29,1,28,0,0,1
6145,2041-05-14,0,0,12,35,0,23,0,0,1,0,0,0,1
6146,2041-05-15,0,0,0,0,0,0,0,0,1,37,0,0,1
6147,2041-05-16,29,0,0,0,34,0,0,2,1,11,16,49,1
6148,2041-05-17,0,49,0,39,0,0,0,0,1,0,0,0,1
6149,2041-05-18,43,0,0,0,0,32,0,6,1,1,0,0,1
6150,2041-05-19,0,0,0,0,50,0,0,25,1,0,0,20,1
6151,2041-05-20,48,0,0,33,0,45,0,29,1,0,34,16,1
6152,2041-05-21,0,0,0,45,0,46,0,0,1,16,0,0,1
6153,2041-05-22,31,17,0,0,0,0,0,0,1,0,0,0,1
6154,2041-05-23,0,0,0,0,0,0,37,44,1,36,5,0,1
6155,2041-05-24,0,37,0,0,0,0,0,42,1,0,0,0,1
6156,2041-05-25,33,30,0,0,0,0,0,0,1,45,0,0,1
6157,2041-05-26,33,0,0,0,0,0,0,0,1,0,0,1,1
6158,2041-05-27,0,0,0,0,0,30,0,0,1,0,30,0,1
6159,2041-05-28,0,0,0,0,0,3,0,0,1,0,29,0,1
6160,2041-05-29,0,0,0,0,0,0,40,14,1,0,50,0,1
6161,2041-05-30,9,0,0,0,0,48,0,0,1,0,0,18,1
6162,2041-05-31,0,0,0,36,0,0,33,0,1,0,27,0,1
6163,2041-06-01,0,0,13,0,0,0,24,18,1,0,0,0,1
6164,2041-06-02,0,0,0,0,0,0,0,38,1,0,47,0,1
6165,2041-06-03,0,0,0,0,30,0,48,0,1,32,43,0,1
6166,2041-06-04,42,0,0,0,28,0,30,0,1,24,3,0,1
6167,2041-06-05,0,0,22,29,0,38,46,0,1,0,0,0,1
6168,2041-06-06,0,29,0,0,17,0,14,9,1,0,0,38,1
6169,2041-06-07,0,0,0,0,0,0,0,17,1,29,0,0,1
6170,2041-06-08,8,0,27,0,0,50,3,0,1,0,0,0,1
6171,2041-06-09,0,37,41,0,32,0,0,0,1,0,14,0,1
6172,2041-06-10,0,0,7,0,0,0,0,0,1,0,1,0,1
6173,2041-06-11,0,0,0,0,0,9,28,13,1,33,0,0,1
6174,2041-06-12,0,0,0,27,0,0,37,2,1,0,2,0,1
6175,2041-06-13,0,7,0,0,0,23,0,0,1,0,41,39,1
6176,2041-06-14,0,0,0,0,49,0,0,41,1,0,0,0,1
6177,2041-06-15,0,0,0,40,0,45,0,0,1,0,23,0,1
6178,2041-06-16,0,0,0,0,1,29,0,47,1,0,0,0,1
6179,2041-06-17,0,0,0,24,50,1,0,0,1,0,0,0,1
6180,2041-06-18,0,0,0,26,0,38,0,0,1,1,0,0,1
6181,2041-06-19,0,0,0,0,0,0,0,43,1,0,0,0,1
6182,2041-06-20,0,0,0,0,0,0,0,0,1,0,3,37,1
6183,2041-06-21,0,0,0,0,21,0,0,0,1,0,0,0,1
6184,2041-06-22,21,0,0,0,0,0,0,0,1,0,0,10,1
6185,2041-06-23,0,0,0,11,8,46,4,0,1,0,33,0,1
6186,2041-06-24,0,0,30,0,44,0,0,38,1,0,0,0,1
6187,2041-06-25,0,32,30,0,6,37,0,0,1,0,19,0,1
6188,2041-06-26,11,36,0,0,0,8,0,0,1,0,0,0,1
6189,2041-06-27,0,0,0,0,0,0,0,0,1,40,0,35,1
6190,2041-06-28,0,11,0,0,43,0,0,34,1,0,0,0,1
6191,2041-06-29,0,0,0,0,0,10,48,41,1,20,0,28,1
6192,2041-06-30,0,17,43,2,0,0,46,0,1,45,0,0,1
6193,2041-07-01,0,0,30,0,0,43,0,0,1,29,0,0,1
6194,2041-07-02,0,19,0,0,0,0,14,0,1,0,0,0,1
6195,2041-07-03,0,0,0,0,0,0,4,19,1,0,0,0,1
6196,2041-07-04,11,0,0,27,0,0,20,0,1,47,0,0,1
6197,2041-07-05,0,0,0,0,0,0,0,0,1,0,0,15,1
6198,2041-07-06,0,0,0,0,0,0,0,31,1,0,0,0,1
6199,2041-07-07,16,0,0,3,0,0,0,31,1,0,0,14,1
6200,2041-07-08,0,0,0,50,0,21,0,21,1,0,0,0,1
6201,2041-07-09,6,12,43,0,0,0,0,0,1,0,0,0,1
6202,2041-07-10,22,0,0,23,47,0,2,0,1,0,0,0,1
6203,2041-07-11,0,37,0,0,0,46,0,0,1,22,0,37,1
6204,2041-07-12,0,0,0,0,0,0,0,0,1,0,17,13,1
6205,2041-07-13,0,22,23,16,12,2,0,0,1,4,0,0,1
6206,2041-07-14,0,5,0,0,0,20,0,0,1,47,2,0,1
6207,2041-07-15,0,6,0,0,0,0,0,0,1,0,8,42,1
6208,2041-07-16,0,38,0,0,32,0,3,4,1,8,0,38,1
6209,2041-07-17,0,0,0,0,38,0,0,0,1,0,0,0,1
6210,2041-07-18,0,0,0,0,0,0,0,17,1,21,0,0,1
6211,2041-07-19,0,39,0,0,50,24,44,0,1,0,0,0,1
6212,2041-07-20,0,0,7,0,0,0,37,0,1,15,18,0,1
6213,2041-07-21,0,26,0,0,20,0,0,0,1,0,10,19,1
6214,2041-07-22,3,0,0,12,0,0,0,0,1,0,0,7,1
6215,2041-07-23,0,0,0,17,12,43,0,2,1,0,0,0,1
6216,2041-07-24,0,0,0,0,0,0,39,2,1,21,0,0,1
6217,2041-07-25,0,0,0,0,49,0,14,0,1,0,0,0,1
6218,2041-07-26,0,28,47,41,31,0,5,0,1,0,43,0,1
6219,2041-07-27,37,0,4,1,0,0,0,0,1,0,0,0,1
6220,2041-07-28,0,22,0,0,0,0,0,4,1,0,43,0,1
6221,2041-07-29,27,10,0,43,29,0,42,0,1,42,14,37,1
6222,2041-07-30,0,0,0,0,0,12,5,30,1,0,0,0,1
6223,2041-07-31,0,0,0,3,25,0,23,0,1,0,0,0,1
6224,2041-08-01,0,49,0,0,2,0,0,5,1,0,25,0,1
6225,2041-08-02,0,0,8,0,0,0,0,12,1,0,0,0,1
6226,2041-08-03,0,0,0,0,0,0,0,47,1,0,0,0,1
6227,2041-08-04,0,37,24,0,0,0,0,32,1,20,0,0,1
6228,2041-08-05,48,35,39,0,46,0,0,0,1,0,0,0,1
6229,2041-08-06,27,0,0,12,0,28,0,0,1,0,19,0,1
6230,2041-08-07,0,46,5,15,0,24,0,19,1,0,14,0,1
6231,2041-08-08,9,0,25,0,0,0,34,0,1,0,0,0,1
6232,2041-08-09,0,0,0,42,0,0,0,0,1,0,0,0,1
6233,2041-08-10,18,0,22,0,0,0,0,0,1,39,0,34,1
6234,2041-08-11,0,49,0,0,0,0,0,0,1,0,32,0,1
6235,2041-08-12,0,17,0,0,0,0,45,36,1,0,21,0,1
6236,2041-08-13,0,0,0,0,0,0,0,0,1,16,6,0,1
6237,2041-08-14,0,0,0,0,45,0,0,0,1,0,0,0,1
6238,2041-08-15,23,0,0,0,11,0,1,22,1,0,0,35,1
6239,2041-08-16,16,0,21,0,25,12,0,22,1,0,0,0,1
6240,2041-08-17,0,0,0,0,0,20,0,0,1,0,47,0,1
6241,2041-08-18,0,0,26,6,8,0,0,0,1,0,0,0,1
6242,2041-08-19,48,0,7,29,0,0,0,21,1,0,50,0,1
6243,2041-08-20,44,0,0,0,0,0,0,0,1,0,27,27,1
6244,2041-08-21,40,0,16,34,0,0,0,0,1,49,0,0,1
6245,2041-08-22,40,0,25,50,0,0,1,0,1,45,0,0,1
6246,2041-08-23,0,0,0,0,42,25,0,16,1,0,0,0,1
6247,2041-08-24,15,0,20,0,27,0,0,0,1,0,0,0,1
6248,2041-08-25,0,5,0,10,21,0,16,0,1,12,0,43,1
6249,2041-08-26,24,0,0,0,0,0,0,0,1,0,32,0,1
6250,2041-08-27,0,29,0,0,12,0,0,0,1,0,5,0,1
6251,2041-08-28,0,0,0,0,35,0,0,6,1,8,0,43,1
6252,2041-08-29,0,39,0,0,0,48,0,0,1,0,41,0,1
6253,2041-08-30,0,0,21,24,23,9,0,0,1,0,25,0,1
6254,2041-08-31,0,0,0,31,0,41,50,0,1,42,0,0,1
6255,2041-09-01,38,4,0,0,0,0,29,0,1,28,0,0,1
6256,2041-09-02,0,0,37,0,6,20,0,45,1,33,7,0,1
